sender,message
lilach, אוף אני אוהבת אותך ואני לא יודעת מה לעשות עם כל הריבים שלנו
lilach, כמה דקות בבית
lilach, חן הזמינה אותי אלייה
lilach, אני מתלבטת אם ללכת
lilach, <‎image omitted>
lilach, יואוו מאמי
lilach, בןקר טוב
lilach, אתה לא מבין מה קרה
lilach, שכחתי להביא את המדי ב שלי
lilach, ואני צריכה להזדכות עליהם
lilach, אני לא יודעת מה לעשות
lilach, בבסיס
lilach, כן
lilach, לא יודעת
lilach, לא
lilach, לא
lilach, אבא שלי הקפיץ אותי לכאן
lilach, טוב אני אקווה לטוב
lilach, נראה
lilach, אתחנן אליהם
lilach, לא הם לא יהיו פה בערב
lilach, טוב נראה מה יהיה עינבאל אמרה שלא ביקשו ממנה מדי ב
lilach, מקווה שגם ממני לא יבקשו
lilach, ממש מקווווה
lilach, תחזיק לי אצבעות
lilach, בהצלחה במבחן היום מאמי!
lilach, באיזה שעה זה?
lilach, טובוש
lilach, בהצלחה חיים שלי
lilach, לא הכל טוב מאמי
lilach, בטוח מאמי
lilach, לא
lilach, <‎audio omitted>
lilach, חחחחחחח קונות לי מתנה כי מורן שכח והוא שלח אותן ולא רציתי להישאר לב
lilach, לא חחחח
lilach, פשוט חתמו
lilach, כן לגמרי
lilach, חחחחחח מאמי
lilach, הרגת אותי עם התמונה שהעלה אז התיאור
lilach, זה חמוד ממש
lilach, זה היה חמיד שכתבת מאחל לך בריאות לכל השאר אני אדאג
lilach, כן אהבתי מאוד
lilach, אה ואמא שלך התקשרה אליי
lilach, כן
lilach, כןןןן
lilach, מחכה כבר
lilach, אה כן רגע חן אמרה לי על מקום אני עכשיו אסתכל עליו
lilach, טובוש
lilach, <‎image omitted>
lilach, חחחחח לא מאמינה ששוב
lilach, <‎image omitted>
lilach, כןחחחח
lilach, <‎image omitted>
lilach, חחחחחחחחחח
lilach, כןןן
lilach, חחחחחמ כן
lilach, אני מתגעגעת איזה כיף שאתה חוזר היום!!!!
lilach, קטן עלייך חיים שלי אתה הכי חכם שיש!!!! אתה תצליח בהכל אני סומכת עלייך
lilach, אני אוהבת אותך!!!! הכי בעולםםםםםם
lilach, מצאתייי מקום
lilach, קוראים למקום פאצו
lilach, זה פיצה ויין
lilach, ברעננה
lilach, אווירה כיפית כזאת
lilach, <‎image omitted>
lilach, כן
lilach, כן כן אמרו שביום ראשון זה הכי מגניב
lilach, אמממ אבדוק
lilach, קיצור היה לי שיחת סיכום עם מורן
lilach, היה ממש מרגש
lilach, כן חחח
lilach, ועכשיו פריסה
lilach, והביתה
lilach, יאללה בהצלחה גור שלי!!!! תהיה תותח תקרא לאט תהיה מרוכז
lilach, תעשה הכי טוב שלך
lilach, תתקשר שנגמר
lilach, כןןן
lilach, סבבה
lilach, מה גור
lilach, הגעתי הביתה ראיתי את סימון בעזריאלי
lilach, באופנוע
lilach, כן שמעתי על זה
lilach, אבל לא שמעתי אישית ממישהי שניסתה
lilach, כאילו ראיתי באינסטרגם פרסומות וזה
lilach, חשבתי על זה
lilach, כן
lilach, השאלה כמה זה אמין
lilach, עדיף מאוד
lilach, כן צריך פשוט לקרוא על זה קצת יותר
lilach, לשמוע חוות דעת
lilach, לא צריך מאמי אני אקרא אני אקנה הכל טוב
lilach, אמממ אה נכון
lilach, לא יודעת כמה זה יהיה עדיף
lilach, נחשוב היום ביחד
lilach, כי אבל לוינגייט אני לוקחת אוטובוס
lilach, כן אבל התחנה של עזריאלי ממש רחוקה גם ממך
lilach, וזה עם תיקים וזה
lilach, <‎image omitted>
lilach, <‎audio omitted>
lilach, <‎audio omitted>
lilach, היום נחשוב ביחד על משהו
lilach, אני רוצה גם לישון איתך גור
lilach, טוב מאמי אני הולכת לישון שעה
lilach, כן
lilach, אני אדבר איתך כבר שאקום
lilach, סבבה
lilach, עושה שעון ל5
lilach, בדיוק עושה תעודות תצא מקסימום תחכה לי כאן
lilach, יצאתי מאמי
lilach, למה לא כתבת לי לילה טוב אתמול?
lilach, חחחחחחחחחחח
lilach, גם לי מאמי בזכותך נירדמתי
lilach, אני מתגעגעת ממש!
lilach, <‎image omitted>
lilach, אני אבוא גור
lilach, חחחחחחח שורדת
lilach, הלך לי הגב חחחח
lilach, ועוד לפניי העלייה של וינגייט
lilach, אני באווירה כבר נחושה
lilach, טוב גור שלי תודה ❤❤❤
lilach, אני יודעת גור שלי
lilach, כן
lilach, <‎audio omitted>
lilach, רצתי חחחחחחחחח
lilach, <‎audio omitted>
lilach, <‎audio omitted>
lilach, יצאנו
lilach, נחמד
lilach, נירדמתי בנסיעה בגלל זה חא עניתי
lilach, הגעת לבאר שבע?
lilach, ישבתי איתה ועם עוד שני מדריכים
lilach, בוחן אלונקות וירי
lilach, חחח כן קצת
lilach, עכשיו עשינו עצירה בבית קמא
lilach, חחחחח כן
lilach, טוב מאמי עדיין לא המשכנו מהעצירה
lilach, יש לנו נופש באשקלון במרץ
lilach, שבוע שלם
lilach, כן
lilach, 4-9.3
lilach, ראשון עד שישי
lilach, ובחמישי יוצאים מהבסיס ב12 וחצי
lilach, ויש טיולית לתחנת רכבת בבאר שבע
lilach, לא יודעת איזה תחנה בדיוק
lilach, כן
lilach, וזה שעה מהתחנה רכבת
lilach, כן
lilach, כן
lilach, כל חמישי
lilach, קיצור רק באיזה 2 אני אהיה אצלך בחמישי
lilach, ויש היום אולי יותר מאוחר ישיבת צוות
lilach, כן בסדר גמור
lilach, כי אני בקבוצה אני קוראת חחחח
lilach, אני לא כזה בעניינים
lilach, חחחחח כן
lilach, אני עוד צריכה לעשות טופס טיולים
lilach, ולמצוא את החדר שלי
lilach, חחחחח כן ברור נו הבנת אותי
lilach, אנחנו עכשיו באוטובוס עם אחת הפלוגות
lilach, הם אוגוסט 17 הם באימון המתקדם
lilach, לא יש להם מדאגית אחרת
lilach, יש שם כמה ופלוגות
lilach, פלוגות
lilach, דור אמר שכנראה הוא יהיה היום בבאח שלי
lilach, הקלה קצת
lilach, כן
lilach, זה מה ששאלתי
lilach, אז זה תלוי
lilach, בחיילים
lilach, איזה שבועות יש להם
lilach, ובהתאם אז אנחנו
lilach, ויש ישיבות עם המפ שצריך כל שבוע
lilach, ומעקבים
lilach, ויש לי חודש ראשון בלי תורנויות
lilach, כן
lilach, חחחחחח כן
lilach, גם ככה זה לא הרבה
lilach, אבל עדיף בינתיים לא
lilach, כן לאט לאט
lilach, תודה מאמי שלי
lilach, בא לי כבר להתאקלם חחחחח
lilach, בדיוק מישהי שלחה לי הודעה
lilach, <‎image omitted>
lilach, קיצור לפי מה שהבנתי
lilach, לא כל כך אוהבים את סתו הקצינה חחח
lilach, וגם היא כותבת סתו בלי י זה קריטי
lilach, <‎image omitted>
lilach, כי גם היא כתבה את זה
lilach, ומלא אנשים ששאלתי
lilach, אמרו עלייה חמודה אבל צהובה
lilach, דור אמר לי לא לחפור לה יותר מדי כי אז היא מקדרת
lilach, קיצור היא נראית לי קצת דנה אופיר
lilach, זה בדיוק ההגדרה לדנה
lilach, כן יהיה בסדר
lilach, יואו איזה חמודה זאת ששלחה לי הודעה
lilach, כמו מלאך
lilach, כן
lilach, חחחחחחחחח
lilach, יש כאן מישהו
lilach, לוחם שנפל כמו דור
lilach, שעשה מדאג נעת
lilach, שהוא עוד כאן
lilach, מהתקופה ששירי הייתה קצינה בבאח
lilach, כן הוא גם פה
lilach, זהו שתמיד כמה זמן כאילו
lilach, הוא כאן
lilach, שירי כבר בתפקיד שלישי
lilach, מאז
lilach, שתבין*
lilach, איזה דרך וואי
lilach, הכל כפרים ערביים
lilach, חחחחחחח כן
lilach, אני קופאת מקור
lilach, כן גור
lilach, רגע שנייה אני עם המשקית תש
lilach, נראה לי אין קליטה
lilach, שנייה
lilach, לא מאמי
lilach, כי לא רציתי ללכת לבד ודור היה על מדס וחייב לשים מדים לחדר אוכל
lilach, מעקבים
lilach, עוזרת כאן
lilach, אין לי קליטה
lilach, תכף אני אנשנש משהו יש לי בית
lilach, בתיק
lilach, יצאתי מהמקלחת
lilach, מה איתך מאמי שלי איך עבר היום
lilach, כן גור
lilach, אני מתגעגעת אלייך
lilach, טוב גור אני מחכה
lilach, מחכה גור
lilach, גם אני מאמי שלי מאוד!
lilach, <‎image omitted>
lilach, גם לי מוזר
lilach, נראה לי התקפלתי מהר מדי למיטה
lilach, המדריכות עוד בחוץ וזה חחח
lilach, ישנות כאן שתי בנות
lilach, שהן כאן להשלמת טירונות 03
lilach, חחחחח כן עם אור דלוק
lilach, אחת נמצאת בשטח עם הפלוגה שלה
lilach, אחת במקלחת
lilach, אחת לא יודעת איפה יצאה מקודם
lilach, והשאר פשוט בבאח השני
lilach, כל אחת יש לה פלוגה משלה בתכלס יש גם דברים ביחד וזה
lilach, נגיד מחר זה כולנו מנקים
lilach, ובשלישי בערב יש הסבש
lilach, שהפעם סתיו הקצינה מעבירה
lilach, הסבר שבועי כזה שעת חינוך
lilach, הנפצה בקיצור
lilach, חחחחחחח
lilach, וזהו סתיו אמרה שמחר היא תסביר לי הכל
lilach, כן זה טוב
lilach, כן מעניין אותי גם
lilach, אני מחכה לשמוע
lilach, מקווה לפתוח פלוגה חדשה ולא להמשיך את אלה שמשתחררות
lilach, כן
lilach, תודה חיים שלי
lilach, צריכה את זה
lilach, קצת
lilach, גם אין לי כוח היום להכיר אנשים
lilach, אני עייפה
lilach, כן
lilach, לאט לאט
lilach, כן
lilach, אני אבקש מסתיו לצאת למסע דור אמר לי שיש מסע אלונקות השבוע
lilach, לבוא לראות
lilach, בא לי לחוות
lilach, חחחחחחחחחח סוף סוף אני מביאה לך חשק להתגייס ולא להפך
lilach, לא מאמי שום לפרוש
lilach, אנשים עם ראש כמו שלך צריך שם
lilach, חא מאמי אני לא מרשה
lilach, גאון שלי
lilach, אני אוהבת אותך!
lilach, אני נירדמת מאמי
lilach, טוב מאמי
lilach, אני אוהבת אותך הכי בעולם
lilach, ואתה חסר לי
lilach, גם אני גור ❤❤❤
lilach, בוקר טוב חיים שלי ❤
lilach, <‎image omitted>
lilach, <‎image omitted>
lilach, הייי מאמי מה קורה
lilach, מתי הלכת לישון
lilach, הייתי במסדר
lilach, ואז בחדר אוכל
lilach, ואז המשכתי טופס טיולים אבל עדיין לא סיימתי
lilach, ועכשיו יושבים על תוכנית חזרה לאימונים
lilach, לא יודעת עדיין לא אמרה לי
lilach, תודה מאמי שלי
lilach, חחחחחח מה
lilach, מה יש היום
lilach, חחחחחח אה
lilach, ב3 אני הולכת לתרמס
lilach, ובערב יש הסבש של סתיו
lilach, וישנתי טוב האמת
lilach, תרגול מסלול
lilach, טוב מאמי שלי
lilach, תודה יום טוב גם לך!! ❤
lilach, <‎image omitted>
lilach, באו לסדר לנו את המזגן בחדר
lilach, חחחחחחחחח
lilach, עשיתי היום פעם ראשונה גלחץ לנעליים האדומות
